business_categories,business_id,business_name,business_review_count,business_stars,reviewer_average_stars,stars,text,user_id
Food; Coffee & Tea,WJ5mq4EiWYAA4Vif0xDfdg,Lola Coffee,147,4,3.34,3,"12/10/09
Attended Yelp Office Hour here today.  Had the latte w/ a few chocolate chip cookies that Sarah G. had made.  Lovely space (and delicious latte)!  I'd give 4 stars if the coffee was served at the table, but for now only 3.  I like the nice furniture, both at the dining area and the working lounge.  I hope to be back soon to have another latte (and a pretty one, at that!), catch up on writing Yelp reviews, and just hang out!",0bNXP9quoJEgyVZu9ipGgQ
Food; Coffee & Tea,WJ5mq4EiWYAA4Vif0xDfdg,Lola Coffee,147,4,4.12,4,"Well. I like the atmosphere of this coffee shop. but the coffee taste was not as much great as I expected. (You know,, it depends on person)
If I have a chance to be in downtown phoenix, I would go there again, but I wouldn't drive up to there for tasting the coffee.",_Rx2iNZzYsLBp03uB27lXQ
Food; Coffee & Tea,WJ5mq4EiWYAA4Vif0xDfdg,Lola Coffee,147,4,3.68,4,"Went on a rainy Friday night with my girlfriends.  Again, we found parking right across from the front doors.  Sweet!  Walked in and loved the feel you get.  It is like hanging out at a friend's place, very comfortable.  We stood at the counter for mins.  Can not decide!!  I got Hot Chocolate (LARGE).  OMG, LOVED it.  It was so good.  YUM!!  Saw the yummy baked goodies, but we had treats left over from dinner to munch on.  

After I finished my hot chocolate, I was back at the counter to buy a bottle water.  The girl behind the counter told me they have water on the counter by the front door and did not want me to pay $3 for the bottled water.  That was very sweet, I tipped her for that.",_PzSNcfrCjeBxSLXRoMmgQ
Food; Coffee & Tea,WJ5mq4EiWYAA4Vif0xDfdg,Lola Coffee,147,4,3.68,4,"I like it. Great location, nice ambience, you can drink your coffee and watch the action go by. I made friends with a lady and her giant fancy poodle. Pastries are kick-you-in-the-crotch good. Service can be aloof, but tolerable. 
Not much else to say, except the hours kind of suck. Lola is slowly creeping to the top of my favorite coffee places.",_LEQt7oTVjiaXyVHK_MM7g
Food; Coffee & Tea,WJ5mq4EiWYAA4Vif0xDfdg,Lola Coffee,69,3.5,2.93,1,"GROSS FOOD

I seriously think all the food is from the clogged diposal at the restaurant.

Everything tasted very unfresh and muddy is the best decribed flavor.

Gross, gross, gross!!",ZZ43etAB2n_T53YBYtf8Dw
Food; Coffee & Tea,WJ5mq4EiWYAA4Vif0xDfdg,Lola Coffee,69,3.5,4.13,4,"We've been told to go here a number of times, always avoiding it because I usually just don't feel like sitting with strangers.  Also, I actually made it inside once, looked at the sparse menu, and just couldn't commit.  I've been to Spain three times, and many tapas bars in NYC, and just never loved more than one dish.  Lots of olives and manchego, nothing else ever inspired (also I don't eat red meat/chicken, so is limiting).  

Not only did we have the best service in the 5 years I've lived in Phoenix, but the food was amazing, the atmosphere was still very intimate and romantic, and the true test - showing up at a restaurant 20 min before close- they passed with flying colors!  They didn't just welcome us, they encouraged us in, without appearing desperate.  We ordered all the waiter's recommendations (no chicken or red meat).  Gambas al pil-pil, garbanzo espinacas, Barcelona eggplant. I usually hate eggplant unless it's perfect.  Actually, same with shrimp, rarely is it cooked the right temperature.  EVERYTHING WAS PERFECT.  Much of this has to do with the knowledgeable, perfect timing and not hovering service from our waiter.  Wine was good, selection is fine. 
 
And my favorite part - the CHEF brought us out a complimentary desert because we complimented him on the perfect flavor of everything.  We felt so SPECIAL.  He explained that it was a chocolate cake made with olive oil and some other unusual ingredients (I couldn't focus at this point, I wanted to be staged and ready to eat quickly since I was sharing it with a person much larger than myself, i.e. my boyfriend). It was AMAZING. 
Hats off to the chef and our waiter, they really care about what they are doing.  Very few places in Phoenix that live up to the classy attitude behind the Lola experience.

We love this place.  Afraid to go back.  How could it be this good two times in a row?  We had no expectations.  It definitely deserves 5 stars if we have the same great experience when we return.",zsBmBMbZhPuWKueEyKoI1Q
Food; Coffee & Tea,WJ5mq4EiWYAA4Vif0xDfdg,Lola Coffee,69,3.5,3.53,5,"I love Lola's tapas.  It was crowded & loud last time I was there, but I didn't mind because the food was tasty.  It has been awhile since I've been in that area & in the mood for tapas....I can't remember what I had, but remember that I enjoyed it.",zn81QpflLDUaGZkCMUowCg
Food; Coffee & Tea,WJ5mq4EiWYAA4Vif0xDfdg,Lola Coffee,69,3.5,4.29,1,"Disappointment comes in small portions: I understand what they are trying to achieve. I understand they would like me to order 5-6 items, but I have no desire to spend anything over $50 for lunch. The sangria was the only morsel of hope for me to ever return. Having all the potential in the world, they could make this place fantastic. Considering my guest and I were the only ones eating in the middle of lunch hour I am positive that we are not the only ones who feel this way.",YLj_ZQg7i7oV9uHTR-TGVA
Food; Coffee & Tea,WJ5mq4EiWYAA4Vif0xDfdg,Lola Coffee,69,3.5,4,4,"This cozy place has mighty tasty tapas! We tried 7 of the 10 offerings and enjoyed them all. Stopped short of ""having the lot.""

The only shortcoming is that the menu had only 10 items.  Looking forward to a return stop at Lola's",XT0zTD3ZgpUzgD4KJb3yfg
Food; Coffee & Tea,WJ5mq4EiWYAA4Vif0xDfdg,Lola Coffee,69,3.5,3.54,5,"I been here once and I loved it!!  Food here is amazing! Decor is cute, felt like walking into someones home!  It's communal seating so get to know other guest!  Service was great, but before I continue....They're closing this weekend due to the lack of business!  OMG!  I recommend going before you miss out - take care Lola - what ever you want - you get :)",XqMkm-DD9VsdcKx2YVGhSA
Food; Coffee & Tea,WJ5mq4EiWYAA4Vif0xDfdg,Lola Coffee,69,3.5,3.69,5,"I've been meaning to try Lola for so long, and finally did this weekend. WOW, it's right on pace with other great tapas spots like Tapino. You can't beat the mid-century style inside. The atmosphere on a Friday night gets an A+ for its buzz and eccentricity. It was loud, vibrant and most importantly, fun. 

The food was better than I'd expected. I've read so many mixed reviews of this place on Yelp, so I didn't go in expecting the best. I was blown away (though the prices are indeed a bit steep for tapas plates): the harissa chicken was tender, juicy and packed some serious taste with every tiny bite. The marinated flank steak came with an interesting puree of chili oil, cumin, tamarind and some other spices (it was incredibly smoky, and I'm not sure what the source of it was, but it was damn good) and was cooked just right, medium rare and tender as can be. The special of the night, an artichoke dip with slivered almonds, manchego cheese and spices was the highlight of the meal, made even better with grilled flatbreads for dipping pleasure. The sangria was such a pleasant treat that I indulged several times over. Next time I'll just order the pitcher. 

This is an excellent pre-First Friday noshing spot. You'll find me there from now on.",xkTbpCc-YhU8-EXZDA7u0g
Food; Coffee & Tea,WJ5mq4EiWYAA4Vif0xDfdg,Lola Coffee,69,3.5,4.53,4,"Finally tried Lola Tapas last night - and was pleasantly surprised.  The atmosphere was quirky and fun.  The long tables can be awkward at first but it turned out to be just fine.  The red sangria was deeeelicious, and a pitcher is plenty for 3 people.  The complimentary bread and oil is very good.  Location isn't great, but not a big deal.

We ordered garbanzo beans with spinach - delish, roasted vegetables (which included beets) -yum, jamon y manchego (i don't eat meat, but the plate included the cheese and dates and almonds) -lovely, assortment of olives - great, and the tortilla espanola was very nice.

The prices aren't cheap, true, but I think they are reasonable - definitely not a meal to save money, but one to enjoy some authentic Spanish dishes.  I just don't get the other reviews that complain about the portions being too small.  It's TAPAS.  That's the point.

I'll definitely go back again.",Wf1x15Wc6xuA5jtuWlTV8w
Food; Coffee & Tea,WJ5mq4EiWYAA4Vif0xDfdg,Lola Coffee,69,3.5,3.65,4,"Every time we take a trip to LA we always try to make a stop at Cafe Tu Tu Tango, our favorite tapas restaurants.  This is where I was introduced to the concept of small bites to share among friends.  I really love this concept and was hoping I could find something like that in Phoenix.  Sure enough, we have something like that in Phoenix, and it even has a communal table.  Yay!

We met a couple friends here one night and were sat near the end of the communal table, but in a rather odd configuration because the party next to us was a group of three.  In any event we were handed menus and we got down to business in selecting our food.  This was a little while ago, so I don't remember too well what we got, but I will do my best.  We chose the Serrano Ham with Cheese, a Shrimp dish similar to scampi, a Filet Mignon dish, and something else that I just cannot remember.

I am a big fan of artisan meat and cheese plates, especially ones with manchego cheese.  There was enough food on the plate to give all of us a little something to try and whet our appetites a bit.  The shrimp dish was amazing.  The shrimp were perfectly cooked and sat in a pool of delicious garlicky-buttery goodness.  I wished there was more, but we all got a couple shrimp.  Finally, of what I remember, was the Filet Mignon dish.  I believe it was actually the special that night.  It was soooo decadent.  The meat was grilled to a beautiful medium and it was so tender you could almost cut it with a fork.  There were two cuts of meat served in this dish, so there was plenty to go around.  Everything was absolutely delicious.

If you are familiar with the concept of tapas and don't go in here with the mindset of traditional American dining (that you will be filled to the brim, pushing you past the point of gluttony) then you will love this place.  The communal table is lots of fun, and I guarantee you will meet someone new, especially if the alcohol is flowing.  Overall, a fantastic place to go catch up with friends and enjoy some wonderful food.",W_QXYA7A0IhMrvbckz7eVg
Food; Coffee & Tea,WJ5mq4EiWYAA4Vif0xDfdg,Lola Coffee,69,3.5,4.29,3,"Food was good.  The space was small and tables were few.  Random people were asked to sit together, which can be a little uncomfortable.  Menu options were limited.  I would recommend the portabella mushroom and the ratatouille.",VzPdrIn4YAzVsGDBh4xxzw
Food; Coffee & Tea,WJ5mq4EiWYAA4Vif0xDfdg,Lola Coffee,69,3.5,3.76,4,"It has been about two years since our last visit, not because we did not like it but because we are normally not in the area.  Thankfully, our friends live nearby and I had been craving tapas and sangria for a while.  It is a tiny place (formerly a cigar shop) with a long communal table and a tiny espresso bar in the back.  Just like our first visit, the moment you walk in you definitely get a cool, neighborly vibe.

It was around 7:30pm and we had about a 20 minute wait, which was not bad since we were able to hang out in the back with our drinks.

We had an order of 1) chickpeas and wilted spinach (the broth that it is cooked in is very flavorful) 2) serrano ham with manchego and mahon cheese (my toes are curling with pleasure) 3) the filet (cooked to a nice juicy pink) 4) shrimp with garlic (the hands down favorite) 5) sautee'd portobello mushrooms (very good) and 6) the daily special of quince paste atop manchego cheese (good, but nothing ""special"").

In addition to the food, we all had one drink each, plus two pitchers of sangria (the best I have had in the Valley, I think), a coffee and two of their daily desserts (which was pot de creme).  For five people, it ended up being $34/person before tip.",vxUrKwxsGn3WwTsgkZJ-UA
Food; Coffee & Tea,WJ5mq4EiWYAA4Vif0xDfdg,Lola Coffee,69,3.5,3.83,3,"Went to Lola's with a friend. I had heard it was a community table and was a little reluctant because we were planning to catch up and I thought conversation would be difficult -- I am easily distracted by my neighbor's conversation at places like that -- but we got there so early (6:30) for most of our time we had open seats to either side. That said, the servers used the space to lean in and take the orders of other patrons and I did get bumped once or twice. We had a pitcher of sangria (which was good, but I like Ticoz better) and 3 tapas: the asparagus (which was fine... nothing spectacular), the tortilla (which is like scalloped potatoes) and the flat iron steak which had a great mushroom topping. And, we had the chocolate apricot tart. The tart was the best part. Our bill came to $76 not counting tip. It was fine... just don't think I'm going to wind up craving anything 3 days from now (or even remembering much about it).",vsXP832M0kOxKpfduD7dWw
Food; Coffee & Tea,WJ5mq4EiWYAA4Vif0xDfdg,Lola Coffee,69,3.5,3.67,4,"This place is a lot of fun, and the food is delicious.

My only knock on it is that it's really crammed and really busy, which makes it a bit uncomfortable and hard to get in. 

That being said, if you're not in a hurry, go with some friends, have a few of their wonderful sangrias and order lots of food. You'll have a blast.",VBEbhE0ISjg6xowGNiGmgQ
Food; Coffee & Tea,WJ5mq4EiWYAA4Vif0xDfdg,Lola Coffee,69,3.5,3.5,2,"OK, it's a travesty to not like this place. I get it. The concept of tapas is fabulous for grazers like myself, and I would be all over it if there wasn't a single thing on the menu not involving the flesh of dead creatures. OK, an exaggeration. But it's very meat-heavy.

This much-raved about sangria? We had the white. Yes, there were chunks of fruit in it - like most sangria. It wasn't knocking me out, especially for however much that was for the pitcher. It was a lot.

I was not aware of the ""cozy"" seating until too late. Maybe I'm an asshole, but in general I have no desire to be slammed up against a group of strangers, screaming to be heard in a conversation with my friends. 

Well, no matter - this place seems to have plenty of followers. You guys can have my seat.",UoBfwbXaixelZBghbJ2cSg
Food; Coffee & Tea,WJ5mq4EiWYAA4Vif0xDfdg,Lola Coffee,69,3.5,4.12,5,"I could write a thousand words about Lola. But none would capture her like the simple act of going in, ordering a glass of sangria, indulging in small bites shared among friends both old and new, and forgetting that outside those yellow brick walls is the other world you didn't even know you needed to escape.

You've been driving by for years, just try it already.",teReqgLIak4hP8be-JQxPA
Food; Coffee & Tea,WJ5mq4EiWYAA4Vif0xDfdg,Lola Coffee,69,3.5,3.65,3,"After wanting to try this for some time.. after developing a love of tapas and small plates in Spain a few years back & it being huge in my 3rd home of DC.. I couldnt wait.. 
Lola is fun.. boho.. not really feeling the long, awkward tables.. but having lived in Europe, that can be the norm there.. its just us Americans who are quirky about sharing our common time with those we dont know.. 
I went to Lola for lunch.. limited on selection.. but tapas is more app or dinner hour.. not really lunch.. not in my mind.. Had the salad.. loved the combo of dates, nuts and cheese wedge amongst the greens.. I had the chicken with a morrocan type sauce.. very tender.. like melt in your mouth tender! My friends had the shrimp.. perfect! Perfect size for lunch.. AND surprisingly I loved the spinach amongst chickpeas.. but that ALMOST sums up the lunch offerings.. Nonetheless.. fun place.. awesome bites",sALB8-F04S9VcZMF_GkGUA
Food; Coffee & Tea,WJ5mq4EiWYAA4Vif0xDfdg,Lola Coffee,69,3.5,4.25,4,"Great Great Great Food! You have to order a Pitcher of Red Sangria, so smooth with a citrus twist.  You have to try the Torta de Patatas, the Fillet Mignon is insanely good, and ask for the desert of the day, if they have the lemon tart, EAT IT! The only reason this is 4 stars and not 5 is the seating suxs, its a long table and usually you sit face to face with your dinner partner and maybe sit next to strangers, nothing wrong with that, I just don't like disturbing others, well cause i don't like others disturbing me...lol...But then again the size of the place makes it so much more cool.",Rt9fD4mPsz4o3Octv97oMw
Food; Coffee & Tea,WJ5mq4EiWYAA4Vif0xDfdg,Lola Coffee,69,3.5,3.67,4,"Went tonight with a group of friends. Its better if you go with 3+ people , because you can share a variety of dishes. My favorite dishes here are the Harissa chicken, the champinones con salsa verde (mushrooms in a green salsa), and the paella( a mixed rice).  Don't forget to order red sangria. The dishes are kinda expensive, but split among friends its less pricy.",qpplec-ajubZNLQrp8pa0g
Food; Coffee & Tea,WJ5mq4EiWYAA4Vif0xDfdg,Lola Coffee,69,3.5,3.32,4,"The atmosphere is cozy, hip, fun but don't expect a table for two--and you may hear conversations that you don't want to--next to us a woman had just experienced her first 'anal exam'--i'm not even making this up.

Our server was warm, knowledgeable and welcoming.  

The food is TINY and amazingly delicious--Tapas, right?  well, I guess so--I just think every dish is probably about 10% priced over what each dish should be, 20% in some cases.  

But that Sangria (red) calls my name--If only, like my favorite place in San Diego, it had the pieces of fruit floating in the pitcher/glass...  Still, *by far* the best Sangria I've had locally--Unless I count my own.  

I am torn between rating this place a 3 or a 4--We spent 65 dollars (plus tip) and could have easily spent 20 more for just the 2 of us, we went away not really full but the food quality and taste and service was great--then again, the seating was cramped and outside would have been more tolerable with just an oscillating fan.  still, we did have to listen to the lady's first anal exam-experience.  (In some company this wouldn't necessarily be a bad thing...)

okay, Lola, you're getting your 4 because the Sangria/Service/Quality are just that good!",qK6qbqXcZDn0fz8Dr5Ex8w
Food; Coffee & Tea,WJ5mq4EiWYAA4Vif0xDfdg,Lola Coffee,69,3.5,3.77,3,"I can't help but feel the same sentiment as Nathan S. - I sort of feel bad giving this place only 3 stars with all the other rave reviews.
 
Let me start with the positives - 
 
I love love that the place is so small and intimate.  Especially in comparison to most Valley restaurants that are just cavernous.  And with the European-style seating you have to get friendly with your neighbors.  Both of these things make this feel like a good NY restaurant.
 
I also love the atmosphere and decor in general.  Very authentic Spanish, very laid back, not all hip and modern like most restaurants try to be these days.
 
The service was extremely friendly, from the hostess to all of the waiters and waitresses and bus boys that came by.
 
My husband really liked the Sangria (Tinto) - he said it wasn't very strong but tasted great.
 
Indeed, all of the food tasted very good.  Our two favorite dishes happened to be the daily specials - the Eggplant Barcelona and the Turkish Custard dessert.  But the Tortilla Patatas and the Gambas and the Spinach with Garbanzos were all great as well.
 
Now to the negatives - 
 
Firstly, selection was dreadful all around.  The wine list was very minimal, and the very limited bar didn't help.  And there were only about 8 dishes to choose from.  When I go for Tapas, the whole point is having a wide variety of small plates to choose from!
 
Every dish was DROWNED in oil.  Literally, bowls of oil.  The food just sat in my stomach afterwards, and I felt like I needed to take a shower to rid myself of all the grease.
 
The sizes of the dishes were very inconsistent.  I know it's tapas, and I love me some tapas, but generally at tapas places I find you could likely split each dish three ways.  The Gambas and the Spinach were both huge piles that could have been split up to 4 ways.  But then the Tortilla Patatas was barely large enough to split two ways, and then our two favorite dishes - the Eggplant Barcelona and the Turkish Custard - were both smaller than a deck of cards and splitting them just two ways left us each with a single forkful of food.  There was a party of 4 next to us that put in 1 order of the Pork Tenderloin and the waitress said, ""You should really get 2 or 3 orders of that so everyone can try some.""  3 orders for 4 people to try it?!
 
Then, right along with the food size is the price.  $90 (incl tip) for the 4 tapas mentioned above, plus a glass of sangria, 2 glasses of wine, the dessert, and an espresso.  2 of the tapas were one bite per person.  Yikes.
 
The food, while good, was nothing outstanding.  There was no dish that made me stop and say ""wow, now that is well done.""  They were solid but not amazing.  (As opposed to the Lomo Embuchado at Cobras y Matadors in LA that I was ready to marry and make babies with).

So all in all, I'd say a 3.5 star experience, rounded down because it just wasn't a 4 for me.  I can't help but compare this place to my favorite tapas place in the valley, Sol y Sombra in the DC Ranch, where they have a huge selection of fantastic wine (and a full bar) and a huge selection of delicious and much larger portioned tapas for the same price.",qASPib1Z8ft8e96dtbh66w
Food; Coffee & Tea,WJ5mq4EiWYAA4Vif0xDfdg,Lola Coffee,69,3.5,3.48,3,"Went to Lola's again the other night and was pretty dissapointed. The jamon was really oily as was the cheese, the tart I ordered for dessert was so sour I could barely eat it (and I know the name is ""tart"" but aren't they usually a bit sweet?) Both the red and white sangrias were sour (tasted like the fruit wasn't ripe).

It was quite a dissapointing meal. The service was wonderful as always and I will still return. I'm hoping they just had an off night.",q9XgOylNsSbqZqF_SO3-OQ
Food; Coffee & Tea,WJ5mq4EiWYAA4Vif0xDfdg,Lola Coffee,69,3.5,4.65,5,I was wearing my juicy sweatpant suit and feeling PHAT. PHAT what a pH if you know what I'm saying. I needed something hot. Something that could make one pass the breeze and I found the perfect stop. Lolas TAPAS girl! Although the cramped table required two seats space they took the chair out and brought me the picture menu....which made it easy to understand... not to mention get my crawl hungrry.,pQbyx3VDl52eGR2mKd7Qag
Food; Coffee & Tea,WJ5mq4EiWYAA4Vif0xDfdg,Lola Coffee,69,3.5,4.05,4,Great food.  Very good wine that you probably would not see on most menus.  Nice atmosphere.,pgB3ZIh1rUc7eSq1-8OghA
Food; Coffee & Tea,WJ5mq4EiWYAA4Vif0xDfdg,Lola Coffee,69,3.5,4.54,4,"I go to Lola Tapes on an infrequent basis, but to the tune of 5 or so times.

I have always been pleased with the food, service, and atmosphere.  They are not trying to be the world's greatest restaurant, but are succeeding at being an excellent place for tapas and drink or two (or more).

The place is fairly small, and has ""picnic table"" type seating.  If you are on a first date, then you might want to find a more quiet intimate setting.  Anytime after that, you'll have a good experience, and get to people watch all you want!

About the only ding I can give them is they don't take AMEX.  But, nothing is perfect I guess :).",pB7Zrm_-6wwXhT4ERWdRew
Food; Coffee & Tea,WJ5mq4EiWYAA4Vif0xDfdg,Lola Coffee,69,3.5,4.27,4,"Set in a very unassuming building is this treasure of a restaurant. The first time I visited about 8 months ago I got a bit tipsy on the sangria, so go easy with that stuff. The problem was that it made me forget what I had eaten.

This time I was much better about the sangria consumption, just one glass. We did three dishes between the two of us, the Tortilla, the Spinach with Garbonzo beans, and the special that night of Eggplant layers.

The Tortilla is like a Quiche of Egg with Potato and is okay. The Eggplant was very good, but the winner of all was the Spinach and Garbonzo beans.

I have just recently in the last 4 months gone vegetarian/vegan and am saddened at times by the removal of Pork from my diet. When I started in on this dish I was concerned that I was violating my culinary discipline because the taste of Pork fat was very prevalent. Upon talking with one of the wait staff I learned that the magic ingredient was Smoked Paprika. Absolutely delicious!

There were some people complaining about the noise which is hilarious to me. Guess what its a Tapas bar, its supposed to be noisy and boisterous. Go to Lola's if you are ready for some conversation and good food!",N1koTSTyiLCD8zH0rHSh4w
Food; Coffee & Tea,WJ5mq4EiWYAA4Vif0xDfdg,Lola Coffee,69,3.5,3.71,5,"Ok, so Rebecca and Stevey disagree about this place being a 5 star experience. But I won't budge. I don't hand out that many 5 star places, even some of my favouritest places still get a 4 star-but I really couldn't think of any way this place could be improved except for one tiny billing thing (they don't do automatic gratuity for partys 6 or more). That is IT.

So, anywho, we had people waiting for us who due to our large party of 9 people, went ahead and ordered one of every dish. Finding the place was easy enough off Cameback, we had a small private lot to the side, and we walked in, stunned by the dark ambiance, the dinner din and the sight of the cooks to our immediate left cookin' up food. We snaked back to a tall table (which I normally HATE, but I was fine with this one) that seated us all comfortably. We had some vegetarians (and the lonely lactose intolerant me), but most of the plates are seafood or veggie friendly, a perfect place for the vegetarian in your life (a really pleasant surprise). The asparagus was incredible and Stevey and I kept stealing extra stalks. I did try the shrimp, and it was just plain perfect, the sauce with garlic was impeccible. There was a soft cheese with fruit with brioche style bread that I thought was soft garlic at first-I did eat some (to some regrettable stomach problems later-but it was SO GOOD)-but that was a special that night so don't offer it regularly.  There was an eggplant dish that was savoury and not too oily. Damn, and some kind of infused olive oil with doughy soft bread slices. Oh, and plenty of olives, PLENTY-me and Jeff the other olive lover went ballistic-and we still didn't finish all of 'em....yuuummers.

Steve and I indulged in some simple (cheap) red wine by the glass, and the glass lasted through out dinner (we did two rounds of all the dishes) for like 7.50. Valerie had the sangria, which had a strong taste of strawberries (also had strawberries floating in the glass), and I found it refreshing, but didn't think it paired great with the savoury, warm tastes of the tapas. The bathroom was clean, nice. The service was friendly and down to earth-and we couldn't have done desert if we tried. We ended up doing 30 per person (including tip) on our cards, so for large groups this is a great deal for grazing, the conversation we could all hear each other despite the large size and the restaurant was cosy but not clausterphobic. 

I say HELL YEAH to Lola.",mfvezpz6ohS0NQk3DZdvqQ
Food; Coffee & Tea,WJ5mq4EiWYAA4Vif0xDfdg,Lola Coffee,69,3.5,4.26,4,"The best part of this place is the environment, the warmth, the friendly staff, and the cute little dishes they serve. I liked doing something different and tried Sangria for the first time as well. I like it! I think everyone should try this place. Get the roasted vegetables for sure. If you like brussel sprouts, theirs are wonderful!",McMS1Xw6qouR8M4pygTNDg
Food; Coffee & Tea,WJ5mq4EiWYAA4Vif0xDfdg,Lola Coffee,69,3.5,3.94,3,"I still can't really like this place.  It was my second visit here, I went once before I lived in Sevilla and once after returning.  The place is cute with it's family style tables and very tight seating.  The service was okay, attentive at times, yet forgetful.  I feel like it's hit and miss.  We ordered three tapas and sangria.  The fire roasted vegetables were good.  I loved the eggplant!  So close to the way my senora used to make it.  The grilled chicken with romesco sauce was just okay.  I loved the sauce, but the chicken was a little too burnt for my liking.
The real reason this place gets 3 stars is because of the jamon serrano and manchego.  The jamon serrano was chopped up, which is definitely a huge no-no is Spain.  You want the long strips of serrano ham to wrap around the cheese.  The manchego was warm and oily, and that was kind of a turn off as well.  Although the marcona almonds were a nice surprise.  I missed those.
Overall, an okay experience, but the serrano ham was a total let down.",Lp_Ykqfbv5Q-oyGYlMGJRg
Food; Coffee & Tea,WJ5mq4EiWYAA4Vif0xDfdg,Lola Coffee,69,3.5,3.81,5,"LOVE LOLA TAPAS!
The food is always amazing and I can not say enough about all the different specials!  I always take the waitresses recommendations and am never disappointed.
The atmosphere is great and I feel like there is a little central Phoenix community when I am sitting there.
As others have said the sangria is to die for.",KOUARsvPrVh3cBsFyqbmaA
Food; Coffee & Tea,WJ5mq4EiWYAA4Vif0xDfdg,Lola Coffee,69,3.5,3.98,2,"It's cute.  Thus concludes the positive section of my review.

Bad food.  Here's a joke with an awful punchline:  What's worse than eating soggy vegetables, stale bread, and oily shrimp bathed in pepper?  Paying $40 for it.  ZING!  The joke's on me!",kDJ9PRlYugp5RIa9ontPZg
Food; Coffee & Tea,WJ5mq4EiWYAA4Vif0xDfdg,Lola Coffee,69,3.5,3.73,3,"My husband and I were pretty underwhelmed with our experience at Lola on Saturday night (note: do not go on the night of the APS light parade...it makes getting to Lola near impossible). We really really wanted to like it, but the whole experience just came up flat for us.

The intimacy and decor of Lola is great; it's not big enough where it will get very loud and the whole long tables to allow for community dining is nice. The color palatte was soothing and did not distract from the main focus which is the food. We were with a group of nine that evening, and from our perspective (not sure how our fellow diners felt), I thought service was spotty. Sometimes we would have to ask three times for something and it wasn't very crowded most of the time we were there. It was just like the waitress forgot. Apparently before we arrived, our group had ordered the olives which never materalized at the table; luckily we were not charged for them. Also, I really don't appreciate when waiters and waitresses cop a small attitude when you order a soda and not an alcoholic beverage. I know it's crazy, but even I don't want beer or wine with every meal!

I thought the food was the most disappointing part of the whole evening. The menu is pretty small, which surprises me for a tapas restaurant. Isn't the whole idea variety? Also, some of the dishes were good to share among four people, and others we had to really ration out the portions so that everyone who wanted a bite could have one. We also had to order four plates of the special since it was so popular with our table and to ensure everyone got at least one whole piece. I liked the tortilla espanola, but the one at Sol y Sombra is much better (and larger!). The special was also very good, but seriously how can  you go wrong with toasted baguette, goat cheese and onions? My husband tried the gambas (he likes the shrimp dish at Caffe Boa better), the steak and the pork and he said they were nothing special and were very unmemorable. My last complaint about the food is that there was no chicken dish at all on the menu!!! I'll admit I can be kinda of a picky eater, but even my husband commented on the lack of a chicken option for non-red meat or seafood eaters.

My husband and I decided that we enjoy Sol y Sombra much more and do not see ourselves making a special trip back to Lola in the near future.",jqVeTSin5GeRm0ceSg-PBA
Food; Coffee & Tea,WJ5mq4EiWYAA4Vif0xDfdg,Lola Coffee,69,3.5,3.87,5,"This is one of my favorite places to go for some post-work drinks.  The sangria is delicious - not to sweet, which is a really common with Sangria around these parts.  The portions are small, but it's a tapas place, so what do you expect?  The prices are reasonable given the quality of food.  Try the tortilla or the garbanzos, they are both really delicious!",IUWjTmXc3wLVaMHz33inaA
Food; Coffee & Tea,WJ5mq4EiWYAA4Vif0xDfdg,Lola Coffee,69,3.5,4.5,4,"Sangria by any other name.......the sangria here is without a doubt the best I've had in the valley.  Not that I have tried all of them, but have spent my fair share of Sunday mornings searching out a good brunch and a good sangria to go along with that brunch.  The other drink that they make here that is a perfect and refreshing summer drink is the Lolita, I love them.  I give four stars because there are many times that I want to go in the afternoon a little early to miss the crowd but they don't open until later (4 or 5) and when it is busy, the place is claustrophobically small.

And just when you think you have seen it all, one of the ladies that works there looks like a younger version of Mariska Hargitay from Law and order, where else can you go to get served by Mariska Hargitay?

The food here is very good and very simple.  The Tapas portions are tasty and well proportioned so that you can try several things each time you go.  The skirt steak with a side of the mushrooms is my favorite with a nice glass of the Sangria.  The prices are not outrageous, but not  Denny's prices either, we drop $50-$80 dollars each time we go, but then again, my wife and I drink......alot.......too much.......we suck.  Speaking of drinking...again, the wine list is compact but very good with some labels, such as their Malbec, that you don't find at a lot of other restaurants.

To summarize, I know I get a little long winded, if you want to eat light, have some great sangria and want to be served by the Law and Order chick, this is a really good place to do that.",ILPtB6qlQgmEznSkdhxEQQ
